cartodb_id|orig_geocode_string|orig_lat|orig_lon|mapzen_lat|mapzen_lon|mapquest_lat|mapquest_lon
556926|León, Spain|42.59765|-5.57211|42.60003|-5.57032|42.63414505|-5.97141500453998
337291|Batavia, Genesee ,New York, USA|42.99836|-78.18825|42.99812|-78.18752|42.9980144|-78.1875515
337290|Auburn, Cayuga ,New York, USA|42.92937|-76.56591|42.93173|-76.56605|42.9320202|-76.5672029
337292|Beacon, Dutchess ,New York, USA|41.50667|-73.97282|40.7806|-73.9812|41.5048159|-73.9695832
337289|Amsterdam, Montgomery ,New York, USA|42.93897|-74.18893|42.93869|-74.18819|42.943367|-74.1850436
337293|Binghamton, Broome ,New York, USA|42.0987|-75.91137|42.09869|-75.91797|42.096968|-75.914341
337294|Buffalo, Erie ,New York, USA|42.88544|-78.87847|42.88645|-78.87837|42.8864468|-78.8783689
337296|Cohoes, Albany ,New York, USA|42.77465|-73.70009|42.77424|-73.70012|42.7742446|-73.7001187
337295|Canandaigua, Ontario ,New York, USA|42.8881|-77.28095|42.87423|-77.28804|42.8844625|-77.278399
337297|Corning, Steuben ,New York, USA|42.14308|-77.05463|42.14285|-77.05469|42.1428521|-77.0546903
337299|Dunkirk, Chautauqua ,New York, USA|42.48724|-79.33578|42.4795|-79.33393|42.4795019|-79.3339324
337300|Elmira, Chemung ,New York, USA|42.09041|-76.79882|42.0898|-76.80773|42.0897965|-76.8077338
337298|Cortland, Cortland ,New York, USA|42.60349|-76.17482|42.60118|-76.18048|42.6011813|-76.1804843
337301|Fulton, Oswego ,New York, USA|43.32114|-76.41484|43.32285|-76.41716|43.3228462|-76.4171585
337305|Gloversville, Fulton ,New York, USA|43.05063|-74.34446|43.05285|-74.34375|43.0528133|-74.34369
337302|Geneva, Ontario ,New York, USA|42.86642|-76.98209|42.86896|-76.97774|42.8689552|-76.9777436
337304|Glens Falls, Warren ,New York, USA|43.31122|-73.64376|43.30952|-73.64401|43.3096957|-73.6441045
337303|Glen Cove, Nassau ,New York, USA|40.86396|-73.63079|40.86232|-73.63374|40.8623217|-73.6337389
337306|Hornell, Steuben ,New York, USA|42.32733|-77.66082|42.32785|-77.6611|42.3278477|-77.6611025
337310|Johnstown, Fulton ,New York, USA|43.00656|-74.36846|43.00674|-74.36764|43.0068689|-74.3676437
337309|Jamestown, Chautauqua ,New York, USA|42.09605|-79.2378|42.097|-79.23533|42.0970023|-79.2353259
337307|Hudson, Columbia ,New York, USA|42.25283|-73.79143|40.7679|-73.984|42.2528649|-73.790959
337308|Ithaca, Tompkins ,New York, USA|42.44052|-76.49547|42.44063|-76.49661|42.4396039|-76.4968019
337312|Lackawanna, Erie ,New York, USA|42.82582|-78.8243|42.82561|-78.82337|42.81909025|-78.833717379075
337311|Kingston, Ulster ,New York, USA|41.92672|-73.99651|41.92704|-73.99736|41.9287812|-74.0023702
337314|Lockport, Niagara ,New York, USA|43.1692|-78.69538|43.17061|-78.69031|43.1706125|-78.6903133
337313|Little Falls, Herkimer ,New York, USA|43.0408|-74.85884|43.0434|-74.8596|43.0434039|-74.8595958
337315|Long Beach, Nassau ,New York, USA|40.58939|-73.66608|40.58844|-73.65791|40.5885116|-73.657861
337316|Mechanicville, Saratoga ,New York, USA|42.90406|-73.68539|42.90285|-73.68734|42.9028547|-73.6873405
337317|Middletown, Orange ,New York, USA|41.44556|-74.42248|41.44593|-74.42293|41.4459271|-74.4229341
337319|Newburgh, Orange ,New York, USA|41.49994|-74.01023|41.50343|-74.01042|41.5034271|-74.0104179
337322|Niagara Falls, Niagara ,New York, USA|43.09548|-79.05582|43.0945|-79.05671|43.1030928|-79.0302618
337318|Mount Vernon, Westchester ,New York, USA|40.91246|-73.83828|40.9126|-73.83708|40.9125992|-73.8370786
337321|New York, New York ,New York, USA|40.71455|-74.00712|40.71427|-74.00597|40.7305991|-73.9865812
337320|New Rochelle, Westchester ,New York, USA|40.91971|-73.7868|40.91149|-73.78235|40.9115386|-73.7826363
337324|Norwich, Chenango ,New York, USA|42.53625|-75.52424|42.53118|-75.52351|42.531184|-75.5235149
337326|Olean, Cattaraugus ,New York, USA|42.07755|-78.42888|42.07756|-78.42974|42.077565|-78.4297419
337327|Oneida, Madison ,New York, USA|43.09874|-75.65493|43.09257|-75.65129|43.0921651|-75.6509286
337325|Ogdensburg, St. Lawrence ,New York, USA|44.69385|-75.4896|44.69423|-75.48634|44.6942291|-75.4863364
337323|North Tonawanda, Niagara ,New York, USA|43.02969|-78.86952|43.03867|-78.8642|43.038668|-78.8642034
337329|Oswego, Oswego ,New York, USA|43.45646|-76.51119|43.45535|-76.5105|43.4547284|-76.5095967
337330|Peekskill, Westchester ,New York, USA|41.29091|-73.92206|41.29009|-73.92042|41.289811|-73.9204922
337331|Plattsburgh, Clinton ,New York, USA|44.69913|-73.45303|44.69949|-73.45291|44.6928101|-73.4555973
337334|Rensselaer, Rensselaer ,New York, USA|42.64472|-73.74127|42.64258|-73.7429|42.6425795|-73.742898
337332|Port Jervis, Orange ,New York, USA|41.3747|-74.69124|41.37509|-74.69266|41.3750937|-74.692663
337333|Poughkeepsie, Dutchess ,New York, USA|41.70672|-73.92937|41.70037|-73.92097|41.7065779|-73.9284101
337337|Rye, Westchester ,New York, USA|40.98101|-73.68378|40.98065|-73.68374|40.9808209|-73.684294
337328|Oneonta, Otsego ,New York, USA|42.45531|-75.06027|42.45286|-75.06377|42.46732115|-75.0171636845439
337335|Rochester, Monroe ,New York, USA|43.1558|-77.61632|43.15478|-77.61556|43.1854754|-77.6106860508176
337336|Rome, Oneida ,New York, USA|43.21517|-75.45336|43.21285|-75.45573|43.2128473|-75.4557304
337340|Schenectady, Schenectady ,New York, USA|42.81226|-73.94103|42.81424|-73.93957|42.8142432|-73.9395687
337341|Sherrill, Oneida ,New York, USA|43.07571|-75.59625|43.07368|-75.59824|43.0736798|-75.5982354
337342|Syracuse, Onondaga ,New York, USA|43.04999|-76.14739|43.04812|-76.14742|43.0481221|-76.1474244
337338|Salamanca, Cattaraugus ,New York, USA|42.15386|-78.70907|42.15784|-78.71503|42.1578412|-78.7150311
337346|Watertown, Jefferson ,New York, USA|43.97559|-75.91317|43.97478|-75.91076|43.9747838|-75.9107565
337344|Troy, Rensselaer ,New York, USA|42.7345|-73.68809|40.740256|-74.005536|42.7284117|-73.6917851
337345|Utica, Oneida ,New York, USA|43.09589|-75.24258|43.1009|-75.23266|43.1009031|-75.2326641
337339|Saratoga Springs, Saratoga ,New York, USA|43.0839|-73.7845|43.08313|-73.78457|43.0831301|-73.7845651
337343|Tonawanda, Erie ,New York, USA|43.01884|-78.88637|42.98499|-78.87798|43.0206785|-78.8783834
337347|Watervliet, Albany ,New York, USA|42.72578|-73.70048|42.73008|-73.70123|42.7300784|-73.7012299
337348|White Plains, Westchester ,New York, USA|41.03354|-73.76415|41.03399|-73.76291|41.0339862|-73.7629097
337349|Yonkers, Westchester ,New York, USA|40.93299|-73.89874|40.93121|-73.89875|40.9312099|-73.8987469
537548|1201 VICTORY BOULEVARD, Staten Island, NY 10301|40.6164665|-74.1037445|34.165062|-118.306094|40.616426|-74.103705
537547|104 VICTORY BOULEVARD, Staten Island, NY 10301|40.6375198|-74.0798035|40.63759|-74.079872|40.63753475|-74.0798158803986
537552|140 NEW DORP LANE, Staten Island, NY 10306|40.5736008|-74.1161423|40.573646|-74.116102|40.57364615|-74.1160910037631
537549|1258 BAY STREET, Staten Island, NY 10305|40.6124496|-74.0652618|40.612471|-74.065213|40.6124677|-74.0652151131048
537551|133 MCCLEAN AVENUE, Staten Island, NY 10305|40.598259|-74.0665436|40.598261|-74.066472|40.59823495|-74.0664592534546
537554|151 SIGNS ROAD, Staten Island, NY 10314|40.6021843|-74.1669083|40.602775|-74.168813|40.6028056|-74.1687364384755
537553|1445 RICHMOND AVENUE, Staten Island, NY 10314|40.6130562|-74.1584778|40.611807|-74.157454|40.6116962|-74.1574814949754
537556|1724 HYLAN BOULEVARD, Staten Island, NY 10305|40.5866508|-74.0915527|40.58667|-74.09158|40.58666945|-74.0915800184153
537557|173 NEW DORP LANE, Staten Island, NY 10306|40.5734901|-74.1148987|40.573397|-74.114987|40.5734592|-74.1149309
537559|1899 VICTORY BOULEVARD, Staten Island, NY 10314|40.6129799|-74.1273499|40.612994|-74.127359|40.6129914|-74.1273580258736
537550|12 BRADLEY AVENUE, Staten Island, NY 10314|40.6119995|-74.1325989|-29.06667|167.96667|40.60010395|-74.1313244729418
537561|207 PORT RICHMOND AVE, Staten Island, NY 10302|40.6360703|-74.1344223|40.636088|-74.134451|40.63608725|-74.1344507450879
537555|1650 RICHMOND AVENUE                                   , Staten Island, NY 10314|40.608181|-74.1623459|40.608232|-74.162846|40.60837275|-74.1634674432552
537563|235 NEW DORP LANE, Staten Island, NY 10306|40.5730782|-74.1141129|40.57106|-74.110607|40.5736962280702|-74.115626
537558|1756 FOREST AVENUE, Staten Island, NY 10303|40.6248093|-74.1467438|40.578488|-74.157033|40.6249140833333|-74.1476015
537566|280 SAND LANE, Staten Island, NY 10305|40.5924416|-74.068367|40.592464|-74.068317|40.59247355|-74.0683579752431
537562|2154 FOREST AVENUE                                                                                       , Staten Island, NY 10303|40.6265144|-74.1615829|40.626467|-74.161341|40.6263997|-74.1613421148129
537565|27 BROWER COURT, Staten Island, NY 10308|40.5511398|-74.1511917|40.551078|-74.151185|40.55110275|-74.1512032005928
537564|2655 RICHMOND AVENUE, Staten Island, NY 10314|40.5812492|-74.1660767|40.581811|-74.166455|40.5818532|-74.1659295857323
537568|325 VICTORY BLVD, Staten Island, NY 10301|40.634201|-74.0858612|40.634183|-74.08576|40.63418205|-74.085759948243
537567|309 BRADLEY AVENUE                                    , Staten Island, NY 10314|40.6036797|-74.1312637|40.603717|-74.131413|40.6037213|-74.13132305
537569|405 ARTHUR KILL ROAD, Staten Island, NY 10308|40.5646515|-74.1558609|40.564562|-74.155785|40.56456895|-74.1557635807377
337413|Amsterdam, Montgomery , New York, United States|42.93897|-74.18893|42.93869|-74.18819|42.943367|-74.1850436
537560|1 BAY STREET                              , Staten Island, NY 10301|40.6423035|-74.075058|-29.060796|167.961235|40.63303585|-74.0758838578504
337416|Beacon, Dutchess , New York, United States|41.50667|-73.97282|40.7806|-73.9812|41.5048159|-73.9695832
337417|Binghamton, Broome , New York, United States|42.0987|-75.91137|42.09869|-75.91797|42.096968|-75.914341
537571|529 TOMPKINS AVENUE, Staten Island, NY 10305|40.6129189|-74.0712433|40.612928|-74.071265|40.6129282|-74.071264717378
537570|44 VICTORY BOULEVARD, Staten Island, NY 10301|40.637619|-74.0773697|40.637708|-74.077133|40.6133825642204|-74.1163510352638
337421|Corning, Steuben , New York, United States|42.14308|-77.05463|42.14285|-77.05469|42.1428521|-77.0546903
537572|531 TARGEE STREET, Staten Island, NY 10304|40.6141853|-74.0845795|40.614206|-74.084609|40.6142061|-74.0846091
537573|55 VICTORY BOULEVARD, Staten Island, NY 10301|40.6382103|-74.0775223|40.638094|-74.077591|40.63813315|-74.0775638375887
337418|Buffalo, Erie , New York, United States|42.88544|-78.87847|42.88645|-78.87837|42.8864468|-78.8783689
337422|Cortland, Cortland , New York, United States|42.60349|-76.17482|42.60118|-76.18048|42.6011813|-76.1804843
337423|Dunkirk, Chautauqua , New York, United States|42.48724|-79.33578|42.4795|-79.33393|42.4795019|-79.3339324
337427|Glen Cove, Nassau , New York, United States|40.86396|-73.63079|40.86232|-73.63374|40.8623217|-73.6337389
537574|581 MIDLAND AVENUE, Staten Island, NY 10306|40.5723991|-74.0926971|40.572404|-74.092717|40.5724039|-74.0927173
537576|6382 AMBOY ROAD, Staten Island, NY 10309|40.522171|-74.216507|40.522161|-74.216629|40.52216795|-74.2165446257154
537575|6372 AMBOY ROAD, Staten Island, NY 10309|40.5223427|-74.2165604|40.522487|-74.216533|40.5224911|-74.2164278120892
537577|692 ARTHUR KILL ROAD, Staten Island, NY 10308|40.5601501|-74.1639252|40.516796|-74.241597|40.5602222733755|-74.1637815415499
337428|Glens Falls, Warren , New York, United States|43.31122|-73.64376|43.30952|-73.64401|43.3096957|-73.6441045
337429|Gloversville, Fulton , New York, United States|43.05063|-74.34446|43.05285|-74.34375|43.0528133|-74.34369
337430|Hornell, Steuben , New York, United States|42.32733|-77.66082|42.32785|-77.6611|42.3278477|-77.6611025
337434|Johnstown, Fulton , New York, United States|43.00656|-74.36846|43.00674|-74.36764|43.0068689|-74.3676437
537578|72 CANAL STREET, Staten Island, NY 10304|40.6264877|-74.0759811|40.715072|-73.99286|40.6265543809524|-74.0759536190476
537581|78 VICTORY BOULEVARD, Staten Island, NY 10301|40.6378899|-74.0791397|40.63797|-74.079202|40.6379269|-74.0791630390714
337440|Mechanicville, Saratoga , New York, United States|42.90406|-73.68539|42.90285|-73.68734|42.9028547|-73.6873405
537582|835 FOREST HILL ROAD, Staten Island, NY 10314|40.6022987|-74.1401825|40.602818|-74.14013|40.6028181|-74.1401303
537579|755 TARGEE STREET, Staten Island, NY 10304|40.6089211|-74.0878372|40.608979|-74.087937|40.60893295|-74.0878530407037
337441|Middletown, Orange , New York, United States|41.44556|-74.42248|41.44593|-74.42293|41.4459271|-74.4229341
337446|Niagara Falls, Niagara , New York, United States|43.09548|-79.05582|43.0945|-79.05671|43.1030928|-79.0302618
556927|San Carlos del valle, Ciudad Real|38.84023|-3.2404|38.84399|-3.24148|38.8443306|-3.2416783
337450|Olean, Cattaraugus , New York, United States|42.07755|-78.42888|42.07756|-78.42974|42.077565|-78.4297419
537580|770 MANOR ROAD, Staten Island, NY 10314|40.6089706|-74.1213608|-39.815699|143.967388|40.609048631579|-74.1213212631579
337452|Plattsburgh, Clinton , New York, United States|44.69913|-73.45303|44.69949|-73.45291|44.6928101|-73.4555973
337455|Rome, Oneida , New York, United States|43.21517|-75.45336|43.21285|-75.45573|43.2128473|-75.4557304
337453|Poughkeepsie, Dutchess , New York, United States|41.70672|-73.92937|41.70037|-73.92097|41.7065779|-73.9284101
337457|Salamanca, Cattaraugus , New York, United States|42.15386|-78.70907|42.15784|-78.71503|42.1578412|-78.7150311
337456|Rye, Westchester , New York, United States|40.98101|-73.68378|40.98065|-73.68374|40.9808209|-73.684294
337460|Troy, Rensselaer , New York, United States|42.7345|-73.68809|40.740256|-74.005536|42.7284117|-73.6917851
337461|Utica, Oneida , New York, United States|43.09589|-75.24258|43.1009|-75.23266|43.1009031|-75.2326641
337464|White Plains, Westchester , New York, United States|41.03354|-73.76415|41.03399|-73.76291|41.0339862|-73.7629097
337466|4554 Hollister Ave Santa Barbara, CA 93110|34.4386292|-119.7792282|34.439298|-119.777464|34.4388035895109|-119.77826463938
1509435|612, 44|||47.905542|2.269573|46.0402531|13.5881662
547567|Khartoum, Sudan|15.89935|33.11909|15.8|33|15.5933247|32.5356502
537584|114, rue des Troènes - 31200 Toulouse|43.6206703|1.41523|43.578847|1.370018|43.6213671|1.4147415
537590|92000 Colombes|48.9220886|2.25265|51.928035|4.239648|48.922788|2.2543577
537592|Allée Aimé Giral - 66000 Perpignan|42.7146339|2.8908172|42.715603|2.891483|42.7151171|2.8928177
537591|920 rue de Bugarel - 34070 Montpellier|43.5922241|3.8510091|45.594236|-73.6642|43.5929518|3.8569335
537589|35 rue du Clos-Four - 63100 Clermont-Ferrand|45.7905769|3.1081023|48.655534|2.404311|45.7898031|3.1049604
537588|26, Cours de la Libération - 38100 Grenoble|45.1776009|5.7151198|17.972052|-102.220472|45.1726924|5.7139861
537593|Quai Lafontan 83000 Toulon - 83000 Toulon|43.125351|5.9302902|43.122442|5.825428|43.118665|5.9354667
537587|26, avenue du général Sarrail - 75016 Paris|48.8445854|2.2552614|48.846955|2.354399|48.8464917|2.2563244
537597|Stade André-Moga - 33130 Bègles|44.8080788|-0.5539|44.805256|-0.5525|44.8052568|-0.552500121663849
537596|Rue de Bisséous - 81100 Castres|43.6107788|2.25511|49.779494|3.277785|43.6108221|2.2543491
547291|1210 Third Avenue|52.1470337|-122.1600647|35.788466|-119.242638|50.8456288|-1.0728825
547295|1345 Second Avenue|64.0659256|-139.428299|37.677507|-121.77874|50.8452058|-1.0320106
547293|1329 Second Avenue|64.0658035|-139.4284973|35.737351|-79.467576|50.8452058|-1.0320106
547294|1341 Second Avenue|49.5096092|-115.0538483|40.772159|-111.849436|50.8452058|-1.0320106
547292|1324 Second Avenue|64.0655136|-139.4283905|40.771692|-111.850318|50.8452058|-1.0320106
547297|1420 Third Avenue|52.1473503|-122.1605225|30.047745|-90.697162|50.8456288|-1.0728825
547298|1424 Third Avenue|52.1473541|-122.1605377|41.449972|-82.687929|50.8456288|-1.0728825
547300|1461 First Avenue|-26.21171|28.1664944|34.265566|-118.779129|42.8745189333333|-82.1353778666667
547301|1491 First Avenue|-26.4177494|28.4673653|41.590456|-87.529477|42.8717790082607|-82.1360425179757
547299|1433 Third Avenue|52.14711|-122.1606979|45.113341|-93.300382|50.8456288|-1.0728825
547296|1390 Second Avenue|64.0660248|-139.4275665|32.824908|-83.638051|50.8452058|-1.0320106
547305|1610 York Avenue|-34.0404701|18.7613907|40.335562|-79.868963|40.760539|-73.9583559
547303|157 East 71st Street|52.2019463|-106.6673431|33.975533|-118.271935|41.523435|-81.6396589
547307|1640 York Avenue|59.31847|10.7395201|40.776108|-73.946655|40.760539|-73.9583559
547304|1592 First Avenue|40.4063797|-78.8447723|41.103111|-80.681288|50.8456275|-1.0705021
547306|163 East 71st Street|52.2019463|-106.6670609|40.769672|-73.962073|41.523435|-81.6396589
547302|1571 Second Avenue|64.0680237|-139.4256592|40.451306|-122.314519|50.8452058|-1.0320106
547310|1646 Third Avenue|52.147644|-122.1611099|32.82141|-83.638983|50.8456288|-1.0728825
547309|1644 Third Avenue|52.1476402|-122.1611023|30.053039|-90.700485|50.8456288|-1.0728825
547312|1662 Third Avenue|52.1476593|-122.1611557|44.965486|-93.359112|50.8456288|-1.0728825
547308|1641 First Avenue|41.8891068|-80.3593826|32.308314|-90.212687|50.8456275|-1.0705021
547315|1702 Second Avenue|49.0798035|-117.8050461|39.68179|-83.959269|50.8452058|-1.0320106
547314|1674 Third Avenue|52.1476707|-122.1611862|30.053774|-90.700918|50.8456288|-1.0728825
547311|1654 Third Avenue|52.1476517|-122.1611328|44.966121|-93.40256|50.8456288|-1.0728825
547313|1666 Third Avenue|52.1476631|-122.1611633|45.008902|-93.649259|50.8456288|-1.0728825
547317|230 East 71st Street|52.2022095|-106.6638947|33.975327|-118.27066|41.523435|-81.6396589
547319|330 East 90th Street|25.0186043|121.294342|33.954535|-118.268419|41.731073710144|-87.6164360936302
537598|114, rue des Troènes - 31200 Toulouse, France|43.6206703|1.41523|43.578847|1.370018|43.6213671|1.4147415
547318|251 East 71st Street|52.2019348|-106.6629639|33.975546|-118.270001|41.523435|-81.6396589
537606|Allée Aimé Giral - 66000 Perpignan, France|42.7146339|2.8908172|14.611556|-61.071961|42.7151171|2.8928177
537601|26, avenue du général Sarrail - 75016 Paris, France|48.8445854|2.2552614|48.846955|2.354399|48.8464917|2.2563244
537605|920 rue de Bugarel - 34070 Montpellier, France|43.5922241|3.8510091|48.9836|2.52557|43.5929518|3.8569335
537604|92000 Colombes, France|48.9220886|2.25265|48.92361|2.25222|48.922788|2.2543577
537611|Stade André-Moga - 33130 Bègles, France|44.8080788|-0.5539|48.941618|2.581538|44.8052568|-0.552500121663849
537602|26, Cours de la Libération - 38100 Grenoble, France|45.1776009|5.7151198|46.147161|-1.163475|45.1726924|5.7139861
537610|Rue de Bisséous - 81100 Castres, France|43.6107788|2.25511|48.9836|2.52557|43.6108221|2.2543491
537603|35 rue du Clos-Four - 63100 Clermont-Ferrand, France|45.7905769|3.1081023|14.612319|-61.078407|45.7898031|3.1049604
537607|Quai Lafontan 83000 Toulon - 83000 Toulon, France|43.125351|5.9302902|48.8528|2.3925|43.118665|5.9354667
547322|681 PARK AVENUE|50.0618591|-96.5129776|34.111905|-117.379771|41.6895304639019|-88.9874657582039
547321|412 East 85 Street|45.9536095|-73.9704361|40.775793|-73.949293|38.968333|-94.4746099
547324|East 82nd Street|53.5759315|-113.4673691|41.745956|-87.602157|41.478419|-81.6299379
547320|337 East 94th Street|25.0531254|121.1674881|40.658461|-73.921053|41.7236193342033|-87.6151816331723
547323|8 HENDERSON PLACE|53.7469826|-105.2724686|40.77539|-73.945009|42.7202612|-78.8255617
556929|Agüero , 512 ,Buenos Aires, Argentina|-34.6038132|-58.4118347|-34.591778|-58.40701|-34.7824123510204|-58.8440696734694
556934|Av. Boyaca , 28 ,Buenos Aires, Argentina|-34.6265068|-58.4569206|-34.6179|-58.4626|-34.6263913040816|-58.4571456
556931|Araoz , 2422 ,Buenos Aires, Argentina|-34.5863686|-58.4162025|-34.5918|-58.4259|-33.80746|-59.5047909
556939|Av. Córdoba , 634 ,Buenos Aires, Argentina|-34.5988998|-58.3759308|-34.596349|-58.425996|-34.5989032265306|-58.3758521326531
556938|Av. Córdoba , 543 ,Buenos Aires, Argentina|-34.5985565|-58.3745956|-34.596349|-58.425996|-34.5986481714286|-58.3747264142857
556941|Av. De Mayo  , 948 ,Buenos Aires, Argentina|-34.6090889|-58.3798752|-34.609644|-58.385806|-34.6090844|-58.3797439
556937|Av. Cordoba, 2988 ,Buenos Aires, Argentina|-34.5982361|-58.4091568|-34.595942|-58.37419|-34.5982446939921|-58.4092602210984
556935|Av. Cabildo, 3241 ,Buenos Aires, Argentina|-34.5523872|-58.4652214|-34.570382|-58.444952|-34.5523337836735|-58.4652193877551
556936|Av Cabildo , 4665 ,Buenos Aires, Argentina|-34.5417328|-58.4734344|-34.570382|-58.444952|-34.541739955102|-58.4734199959184
556942|Av. Diaz Velez, 4820 ,Buenos Aires, Argentina|-34.6088753|-58.4351578|-34.608522|-58.428658|-34.608864|-58.4350687346939
537617|110-21 FRANCIS LEWIS BLVD|46.6978035|-122.929512|40.705806|-73.750329|40.7695958|-73.7923262
3026803|122-2nd ave Nederland, TX 77627 United States|||29.97438|-93.9924|29.9954368187251|-94.0162048337939
537615|108-27 39 AVENUE|38.3934479|27.0944538|40.752072|-73.856925|52.2649426|-113.7877408
537623|126-07 MERRICK BOULEVARD|55.1278458|-121.0131607|40.682008|-73.765984|40.6820084|-73.7659837
537614|104-50 103 STREET|39.9230995|32.8823318|40.680718|-73.837178|53.7145905|-113.2142013
537620|112-40 DILLON STREET|46.1351395|-60.1846466|40.689622|-73.788144|42.244474|-71.7878879
556946|Av Juan B. Justo, 1625 ,Buenos Aires, Argentina|-34.5861015|-58.4361115|-34.629375|-58.495031|-37.9989089|-57.5978687
556943|Av. Dorrego, 1735 ,Buenos Aires, Argentina|-34.5815697|-58.4429474|-34.591536|-58.447909|-34.5815253673469|-58.4429564489796
537622|122-16 18 AVENUE|-12.1217108|-77.0077972|40.783529|-73.845191|42.6373366|-87.8312682
537626|138-55 SPRINGFIELD BLVD|42.1080856|-72.6333771|40.673426|-73.755796|52.0410906|-0.7331469
537629|161-51 BAISLEY BOULEVARD|47.1867447|-65.8211899|40.677858|-73.780523|40.677354|-73.7809509
556947|Av. Juan B. Justo , 1658 ,Buenos Aires, Argentina|-34.5863304|-58.436203|-34.629375|-58.495031|-37.9989089|-57.5978687
556948|Av. Juan B. Justo , 1659 ,Buenos Aires, Argentina|-34.5862541|-58.4363098|-34.629375|-58.495031|-37.9989089|-57.5978687
537634|220-05 MERRICK BOULEVARD|55.1278458|-121.013237|40.679097|-73.74871|40.6790745|-73.7487228020869
537625|131-10 135 PLACE|53.7785645|20.4630795|40.669427|-73.802515|53.52558345|16.9344954409696
556950|Av. Libertador, 3883 ,Buenos Aires, Argentina|-34.5714264|-58.4231186|-34.591851|-58.376424|-34.5487407|-58.5920253
537628|157 BEACH 26 STREET|47.0376663|-103.8887329|40.593846|-73.75935|24.46238045|54.5924174783014
556949|Av. La Plata  , 731 ,Buenos Aires, Argentina|-34.6241188|-58.4275551|-34.626975|-58.426536|-34.6241438061224|-58.4274474591837
537635|220-27 137 AVENUE|53.5996361|-113.3204727|40.675338|-73.751051|40.894317|-93.0263079
537630|2028 GROVE STREET|35.8086967|-80.5521011|40.70791|-73.905889|32.721279|-117.1284029
537636|227-02 LINDEN BOULEVARD|44.1273384|-77.4968414|40.693065|-73.733943|40.6930647|-73.7339428
537633|217-08 CORBETT ROAD|46.8956566|-60.4716301|40.769765|-73.766927|51.5768249|0.0361853
537639|233-02 LINDEN BOULEVARD|44.1273384|-77.4968414|40.690839|-73.729077|40.6908414|-73.7290775991168
537640|23-81 38 STREET|-11.797267|-77.1718369|40.740687|-73.715676|24.4233026|54.5755617
556955|Av. Rivadavia, 10925 ,Buenos Aires, Argentina|-34.6389771|-58.517807|-34.617795|-58.436771|-34.6389779877551|-58.5177667795918
556952|Av. Nazca , 55 ,Buenos Aires, Argentina|-34.6298981|-58.4698105|-34.584418|-58.503475|-34.6299590183673|-58.4698631530612
556960|Av. Rivadavia , 7428 ,Buenos Aires, Argentina|-34.6309357|-58.4701271|-34.617795|-58.436771|-34.6309569265306|-58.4701130183673
556956|Av. Rivadavia, 1908 ,Buenos Aires, Argentina|-34.6094894|-58.3936272|-34.617795|-58.436771|-34.6094577630541|-58.3935864230625
537645|27-31 MC INTOSH STREET|43.7036514|-79.2541504|40.762597|-73.867582|29.785033|-95.3639229
556957|Av. Rivadavia , 3469 ,Buenos Aires, Argentina|-34.6106415|-58.4154816|-34.617795|-58.436771|-34.6107038163265|-58.4153380571429
537649|31-16 101 STREET|47.2667847|-79.4114609|40.745124|-73.982369|53.6999316|-113.2041307
556962|Av. Rivadavia, 9131 ,Buenos Aires, Argentina|-34.6362648|-58.492672|-34.617795|-58.436771|-34.6362838530612|-58.4926820836735
556958|Av. Rivadavia , 7217 ,Buenos Aires, Argentina|-34.6298943|-58.4671822|-34.617795|-58.436771|-34.6299288666667|-58.4672079
556965|Av. Santa Fé, 3651 ,Buenos Aires, Argentina|-34.5853767|-58.4152908|-34.585663|-58.416856|-34.5854441326531|-58.4153527367347
537655|33-10 38 AVENUE|27.8063641|-82.7225113|4.539032|-75.688807|52.2640237|-113.7852462
3026804|122 2nd Ave Nederland, TX 77627 United States|||29.97438|-93.9924|29.9954368187251|-94.0162048337939
556959|Av. Rivadavia , 7425 ,Buenos Aires, Argentina|-34.6306686|-58.4701767|-34.617795|-58.436771|-34.6307025612245|-58.4702033693878
537659|34-27 101 STREET|47.2667847|-79.4114609|40.75478|-73.867104|53.6999316|-113.2041307
537689|416 BEACH 30 STREET|46.9787483|-103.9856491|40.597638|-73.763095|24.46238045|54.5924174783014
556966|Av. Santa Fe , 4389 ,Buenos Aires, Argentina|-34.5797195|-58.4230919|-34.595093|-58.379052|-34.5796978979592|-58.4231969510204
537680|38-37 9 STREET|38.3270988|27.1216793|-37.821802|145.227121|25.2852392|55.3283581
554956|1055 St.John's Place, Brooklyn,NY, new york, new york, usa|40.6713715|-73.9433212|40.777116|-73.961357|40.676452|-73.9741089
537705|45-53 BELL BOULEVARD|44.4911804|-80.2065887|40.758871|-73.76809|40.785446|-73.7786759
556961|Av. Rivadavia, 878 ,Buenos Aires, Argentina|-34.6084137|-58.3788872|-34.617795|-58.436771|-37.3262936346939|-59.1470271693878
554955|1023 Longwood Avenue, Bronx, NY, new york, new york, usa|40.8167305|-73.896347|40.816714|-73.896332|40.81675055|-73.8962906926767
554958|1339 Lincoln Place, Brooklyn, NY, new york, new york, usa|40.6699219|-73.9321671|40.669901|-73.932079|40.669882372093|-73.9321520465116
554957|1115 Intervale Avenue, Bronx, new york, new york, usa|40.8266945|-73.8968353|40.76115|-73.96114|40.826262125|-73.8969415
554961|1920 Washington Avenue, Bronx, new york, new york, usa|40.8472595|-73.8975983|40.832162|-73.942842|40.84734935|-73.8976414672545
